frame	x	y	id	time	velocity
4	11.3737	0.0050	21	0.4662	0.8819143417222349
4	-10.0390	-5.8147	22	0.4662	1.0906582512695029
4	-5.0552	-6.1843	23	0.4662	1.2833747171670342
4	6.2279	0.7776	24	0.4662	1.7244831949701587
4	9.7289	-6.4511	25	0.4662	0.5661000000000007
5	3.1067	-2.2612	0	0.5994	1.5124717526392457
5	-3.0099	-0.2685	1	0.5994	1.3696010526690823
5	1.6697	-5.2525	2	0.5994	1.3696015674263144
5	0.2634	-3.1097	3	0.5994	1.0694785322804687
5	-3.2064	-6.4258	4	0.5994	0.47828597651745086
5	-10.1886	-6.1251	5	0.5994	0.7712090807469193
5	-0.6285	-0.9214	6	0.5994	1.4348568894193128
5	-8.0015	-0.2411	7	0.5994	1.2833754703697184
5	-12.6373	-0.8778	8	0.5994	1.301078025778374
5	-9.7978	-0.2004	9	0.5994	0.47828535699246455
5	-12.0218	1.1051	10	0.5994	1.4972707528306046
5	-4.1861	0.6995	11	0.5994	1.3696015078158
5	-3.0326	6.2932	12	0.5994	0.0
5	0.5602	3.7015	13	0.5994	1.2472160062619069
5	1.0592	3.0626	14	0.5994	1.5571847748425893
5	2.8483	3.9635	15	0.5994	1.3010768669461874
5	4.7389	6.8304	16	0.5994	1.3010769985854516
5	6.3784	6.1657	17	0.5994	1.5124717478382905
5	8.6067	1.2657	18	0.5994	0.956570916697666
5	8.7085	-0.5338	19	0.5994	1.7244833515635813
5	11.5442	-0.0274	20	0.5994	1.3010747195338892
5	-9.9560	-5.9307	21	0.5994	1.0694807778692486
5	-5.2269	-6.2089	22	0.5994	1.301077609342662
5	6.3374	0.5754	23	0.5994	1.7244831949701618
5	1.1100	0.2658	24	0.5994	1.6289819519001045
5	9.6990	-6.3646	25	0.5994	0.727842857142858
6	-3.0929	-0.1525	0	0.7326	1.069479032644311
6	1.5304	-5.1067	1	0.7326	1.512471974318948
6	0.3806	-2.9697	2	0.7326	1.3696016129410018
6	-3.1507	-6.4841	3	0.7326	0.6049884548078686
6	-10.2437	-6.0383	4	0.7326	0.771212559559661
6	-0.5099	-0.7244	5	0.7326	1.7244831442217003
6	-7.8589	-0.2443	6	0.7326	1.0694784327979965
6	-12.6411	-1.0489	7	0.7326	1.2833749930332141
6	-9.7686	-0.1725	8	0.7326	0.30249444668295844
6	-12.0173	1.3047	9	0.7326	1.497270227965067
6	-4.0747	0.5829	10	0.7326	1.209977204718422
6	-3.0326	6.2932	11	0.7326	0.0
6	0.7034	3.7268	12	0.7326	1.0906589078920421
6	0.8881	3.0665	13	0.7326	1.2833750170901919
6	3.0491	4.0160	14	0.7326	1.557185280486436
6	4.5678	6.8343	15	0.7326	1.2833747171670342
6	6.5786	6.1897	16	0.7326	1.5124716586029159
6	8.6617	1.1789	17	0.7326	0.7712121577640783
6	8.8822	-0.4236	18	0.7326	1.5424244360667578
6	11.7159	-0.0028	19	0.7326	1.3010754037777648
6	-9.9294	-6.0169	20	0.7326	0.6763975447726747
6	-5.4277	-6.2614	21	0.7326	1.557184554865063
6	6.4469	0.3732	22	0.7326	1.7244831949701587
6	0.9409	0.3553	23	0.7326	1.4348568894193126
6	3.1151	-1.8905	24	0.7326	1.497270261912596
6	9.6479	-6.2638	25	0.7326	0.8895857142857153
7	1.3625	-4.9603	0	0.8658	1.6705794486761367
7	0.4688	-2.8576	1	0.8658	1.0694790755959085
7	-3.0949	-6.5424	2	0.8658	0.6049889970042834
7	-10.2982	-5.9229	3	0.8658	0.9565731956548438
7	-0.4490	-0.5547	4	0.8658	1.3527958369320658
7	-7.7164	-0.2475	5	0.8658	1.0694791826058894
7	-12.6450	-1.2200	6	0.8658	1.2833747680908518
7	-9.7394	-0.1447	7	0.8658	0.3024943948637868
7	-12.0419	1.4764	8	0.8658	1.3010771832481016
7	-3.9904	0.5239	9	0.8658	0.7712122820688777
7	-3.0047	6.2640	10	0.8658	0.3024944985021453
7	0.9043	3.7793	11	0.8658	1.557184990237886
7	0.7177	3.0989	12	0.8658	1.301077300663969
7	3.2209	4.0406	13	0.8658	1.301076866946184
7	4.3954	6.7812	14	0.8658	1.3527965229409997
7	6.8650	6.2403	15	0.8658	2.181318111214483
7	8.7175	1.1206	16	0.8658	0.6049889970042812
7	9.0273	-0.3128	17	0.8658	1.3696014763969588
7	11.8584	-0.0060	18	0.8658	1.069481432504861
7	-9.8458	-6.1043	19	0.8658	0.9074829773147177
7	-5.5995	-6.2861	20	0.8658	1.301077609342662
7	6.5571	0.1996	21	0.8658	1.5424245055161794
7	0.7711	0.4162	22	0.8658	1.3527958622533696
7	3.1190	-1.7194	23	0.8658	1.2833754669749335
7	-3.2037	-0.0073	24	0.8658	0.6049888690458893
7	9.5713	-6.1531	25	0.8658	1.0513285714285727
8	0.6133	-2.7753	0	0.999	1.2472160062619069
8	-2.9530	-6.5742	1	0.999	1.0906586929769793
8	-10.4103	-5.8348	2	0.999	1.0694778499259538
8	-0.3603	-0.4140	3	0.999	1.2472161410166187
8	-7.5738	-0.2507	4	0.999	1.069479182605896
8	-12.6204	-1.3917	5	0.999	1.3010782484972077
8	-9.6818	-0.1174	6	0.999	0.4782853943203396
8	-12.0659	1.6767	7	0.999	1.5124717478382856
8	-3.9062	0.4650	8	0.999	0.77121228206888
8	-2.9762	6.2634	9	0.999	0.21389629455372
8	1.1045	3.8033	10	0.999	1.5124718967727708
8	0.5175	3.0749	11	0.999	1.512471658602918
8	3.3932	4.0938	12	0.999	1.3527965229409997
8	4.2522	6.7559	13	0.999	1.0906585559142945
8	7.0944	6.2922	14	0.999	1.7638292407588132
8	8.8011	1.0331	15	0.999	0.9074829773147293
8	9.1725	-0.2019	16	0.999	1.3696014763969588
8	11.9731	0.0199	17	0.999	0.881915028321974
8	-9.7907	-6.1912	18	0.999	0.7712121577640811
8	-5.7984	-6.2530	19	0.999	1.5124717526392422
8	6.6673	0.0259	20	0.999	1.5424244548527024
8	0.6305	0.5049	21	0.999	1.2472161410166178
8	3.1242	-1.4914	22	0.999	1.7111657896841117
8	-3.2595	0.0510	23	0.999	0.6049888701302825
8	1.0839	-4.6687	24	0.999	1.512471432122212
8	9.4679	-6.0361	25	0.999	1.2130714285714297
9	-2.8104	-6.5774	0	1.1322	1.0694791893955307
9	-10.4926	-5.6903	1	1.1322	1.2472153743690417
9	-0.3006	-0.3013	2	1.1322	0.9565711270013588
9	-7.4034	-0.2831	3	1.1322	1.301077679396523
9	-12.6242	-1.5628	4	1.1322	1.2833747680908523
9	-9.6235	-0.0617	5	1.1322	0.6049888311829181
9	-12.0899	1.8769	6	1.1322	1.5124717478382856
9	-3.8505	0.4067	7	1.1322	0.6049888885649649
9	-2.9185	6.2906	8	1.1322	0.47828561842023554
9	1.2775	3.8849	9	1.1322	1.4348568932148127
9	0.3756	3.1066	10	1.1322	1.0906589125524528
9	3.5656	4.1470	11	1.1322	1.3527955852360405
9	4.1097	6.7591	12	1.1322	1.069479172421585
9	7.2946	6.3161	13	1.1322	1.512472492510711
9	8.8575	1.0033	14	1.1322	0.47828529068668296
9	9.3747	-0.0924	15	1.1322	1.7244827064173958
9	12.0878	0.0459	16	1.1322	0.8819150291489135
9	-9.7642	-6.2774	17	1.1322	0.6763982614704956
9	-5.9980	-6.2485	18	1.1322	1.4972702449386472
9	6.7775	-0.1477	19	1.1322	1.5424248946457146
9	0.4613	0.5943	20	1.1322	1.4348566241962826
9	3.1565	-1.3209	21	1.1322	1.3010775953901628
9	-3.2867	0.1086	22	1.1322	0.47828544070800827
9	0.9731	-4.5236	23	1.1322	1.3696015674263202
9	0.8757	-2.5245	24	1.1322	1.3696015078158015
9	9.3379	-5.9149	25	1.1322	1.3748142857142867
