frame	x	y	id	time	velocity
5	-3.03256	6.29319	16	0.666667	0.0
5	0.560191	3.7015	17	0.666667	1.2472160062619069
5	1.05921	3.06262	18	0.666667	1.5571847748425893
5	2.84826	3.9635	19	0.666667	1.3010768669461874
5	4.73887	6.83043	20	0.666667	1.3010769985854516
5	6.37838	6.16572	21	0.666667	1.5124717478382905
5	8.60665	1.26573	22	0.666667	0.956570916697666
5	8.70854	-0.533758	23	0.666667	1.7244833515635813
5	11.5442	-0.0274151	24	0.666667	1.3010747195338892
6	-9.95602	-5.93069	0	0.800000	1.0694807778692486
6	-5.22688	-6.20891	1	0.800000	1.301077609342662
6	6.33741	0.575409	2	0.800000	1.7244831949701618
6	1.11	0.265845	3	0.800000	1.6289819519001045
6	3.1106	-2.09011	4	0.800000	1.2833747171670309
6	-3.0929	-0.152492	5	0.800000	1.069479032644311
6	1.53039	-5.1067	6	0.800000	1.512471974318948
6	0.380643	-2.96969	7	0.800000	1.3696016129410018
6	-3.15065	-6.48412	8	0.800000	0.6049884548078686
6	-10.2437	-6.03828	9	0.800000	0.771212559559661
6	-0.509913	-0.724447	10	0.800000	1.7244831442217003
6	-7.85894	-0.244287	11	0.800000	1.0694784327979965
6	-12.6411	-1.04888	12	0.800000	1.2833749930332141
6	-9.76861	-0.172529	13	0.800000	0.30249444668295844
6	-12.0173	1.30471	14	0.800000	1.497270227965067
6	-4.07469	0.582902	15	0.800000	1.209977204718422
6	-3.03256	6.29319	16	0.800000	0.0
6	0.703397	3.72679	17	0.800000	1.0906589078920421
6	0.888136	3.06649	18	0.800000	1.2833750170901919
6	3.04914	4.016	19	0.800000	1.557185280486436
6	4.5678	6.8343	20	0.800000	1.2833747171670342
6	6.57861	6.18972	21	0.800000	1.5124716586029159
6	8.66173	1.17891	22	0.800000	0.7712121577640783
6	8.8822	-0.423582	23	0.800000	1.5424244360667578
6	11.7159	-0.00277572	24	0.800000	1.3010754037777648
7	-9.92944	-6.01687	0	0.933333	0.6763975447726747
7	-5.42775	-6.26141	1	0.933333	1.557184554865063
7	6.44694	0.373242	2	0.933333	1.7244831949701587
7	0.940867	0.355254	3	0.933333	1.4348568894193126
7	3.11511	-1.89053	4	0.933333	1.497270261912596
7	-3.14799	-0.0656648	5	0.933333	0.7712122590910239
7	1.36254	-4.96027	6	0.933333	1.6705794486761367
7	0.468761	-2.85758	7	0.933333	1.0694790755959085
7	-3.09492	-6.54244	8	0.933333	0.6049889970042834
7	-10.2982	-5.92294	9	0.933333	0.9565731956548438
7	-0.449016	-0.554665	10	0.933333	1.3527958369320658
7	-7.71638	-0.247514	11	0.933333	1.0694791826058894
7	-12.645	-1.21996	12	0.933333	1.2833747680908518
7	-9.73945	-0.144662	13	0.933333	0.3024943948637868
7	-12.0419	1.47643	14	0.933333	1.3010771832481016
7	-3.99044	0.523941	15	0.933333	0.7712122820688777
7	-3.0047	6.26403	16	0.933333	0.3024944985021453
7	0.904273	3.77929	17	0.933333	1.557184990237886
7	0.717709	3.09887	18	0.933333	1.301077300663969
7	3.22086	4.04064	19	0.933333	1.301076866946184
7	4.39544	6.78115	20	0.933333	1.3527965229409997
7	6.86502	6.24029	21	0.933333	2.181318111214483
7	8.71747	1.12059	22	0.933333	0.6049889970042812
7	9.02734	-0.312761	23	0.933333	1.3696014763969588
7	11.8584	-0.00600298	24	0.933333	1.069481432504861
8	-9.84584	-6.10434	0	1.066667	0.9074829773147177
8	-5.59947	-6.28605	1	1.066667	1.301077609342662
8	6.55711	0.199588	2	1.066667	1.5424245055161794
8	0.771085	0.416151	3	1.066667	1.3527958622533696
8	3.11899	-1.71945	4	1.066667	1.2833754669749335
8	-3.20372	-0.00734966	5	1.066667	0.6049888690458893
8	1.22321	-4.81448	6	1.066667	1.5124719743189434
8	0.613258	-2.77527	7	1.066667	1.2472160062619069
8	-2.953	-6.57418	8	1.066667	1.0906586929769793
8	-10.4103	-5.83483	9	1.066667	1.0694778499259538
8	-0.360252	-0.414041	10	1.066667	1.2472161410166187
8	-7.57382	-0.250741	11	1.066667	1.069479182605896
8	-12.6204	-1.39168	12	1.066667	1.3010782484972077
8	-9.68178	-0.117441	13	1.066667	0.4782853943203396
8	-12.0659	1.67666	14	1.066667	1.5124717478382856
8	-3.9062	0.464981	15	1.066667	0.77121228206888
8	-2.97618	6.26338	16	1.066667	0.21389629455372
8	1.1045	3.80329	17	1.066667	1.5124718967727708
8	0.517478	3.07488	18	1.066667	1.512471658602918
8	3.39322	4.0938	19	1.066667	1.3527965229409997
8	4.25223	6.75586	20	1.066667	1.0906585559142945
8	7.09441	6.29215	21	1.066667	1.7638292407588132
8	8.80107	1.03312	22	1.066667	0.9074829773147293
8	9.17248	-0.20194	23	1.066667	1.3696014763969588
8	11.9731	0.0199273	24	1.066667	0.881915028321974
9	-9.79075	-6.19117	0	1.200000	0.7712121577640811
9	-5.79841	-6.25302	1	1.200000	1.5124717526392422
9	6.66729	0.025933	2	1.200000	1.5424244548527024
9	0.630461	0.504915	3	1.200000	1.2472161410166178
9	3.12415	-1.49136	4	1.200000	1.7111657896841117
9	-3.25945	0.0509655	5	1.200000	0.6049888701302825
9	1.08388	-4.66869	6	1.200000	1.512471432122212
9	0.730534	-2.63529	7	1.200000	1.3696015647754325
9	-2.81044	-6.5774	8	1.200000	1.0694791893955307
9	-10.4926	-5.69033	9	1.200000	1.2472153743690417
9	-0.300646	-0.301283	10	1.200000	0.9565711270013588
9	-7.40339	-0.283126	11	1.200000	1.301077679396523
9	-12.6242	-1.56275	12	1.200000	1.2833747680908523
9	-9.62347	-0.0617078	13	1.200000	0.6049888311829181
9	-12.0899	1.87689	14	1.200000	1.5124717478382856
9	-3.85046	0.406666	15	1.200000	0.6049888885649649
9	-2.91851	6.29061	16	1.200000	0.47828561842023554
9	1.27751	3.88495	17	1.200000	1.4348568932148127
9	0.375563	3.10662	18	1.200000	1.0906589125524528
9	3.56558	4.14695	19	1.200000	1.3527955852360405
9	4.10967	6.75909	20	1.200000	1.069479172421585
9	7.29464	6.31614	21	1.200000	1.512472492510711
9	8.85745	1.00332	22	1.200000	0.47828529068668296
9	9.37465	-0.0924093	23	1.200000	1.7244827064173958
9	12.0878	0.0458577	24	1.200000	0.8819150291489135
10	-9.76418	-6.27735	0	1.333333	0.6763982614704956
10	-5.99799	-6.2485	1	1.333333	1.4972702449386472
10	6.77746	-0.147722	2	1.333333	1.5424248946457146
10	0.461324	0.594324	3	1.333333	1.4348566241962826
10	3.15653	-1.32093	4	1.333333	1.3010775953901628
10	-3.28667	0.108635	5	1.333333	0.47828544070800827
10	0.973055	-4.52355	6	1.333333	1.3696015674263202
10	0.875676	-2.52447	7	1.333333	1.3696015078158015
10	-2.63937	-6.58128	8	1.333333	1.2833747171670342
10	-10.5464	-5.54648	9	1.333333	1.1518642505847816
10	-0.212528	-0.189171	10	1.333333	1.0694790040099178
10	-7.26148	-0.314865	11	1.333333	1.0906586766075994
10	-12.6281	-1.73382	12	1.333333	1.2833747680908538
10	-9.56515	-0.00597442	13	1.333333	0.6049888244464164
10	-12.1139	2.07712	14	1.333333	1.5124717478382856
10	-3.82324	0.348996	15	1.333333	0.478285433925611
10	-2.8602	6.34634	16	1.333333	0.604988478812665
10	1.45052	3.96661	17	1.333333	1.434855894833018
10	0.205136	3.139	18	1.333333	1.3010773006639689
10	3.73795	4.2001	19	1.333333	1.3527958062431542
10	3.99562	6.76167	20	1.333333	0.8555828948420593
10	7.49422	6.31162	21	1.333333	1.4972702619125926
10	8.94169	0.944355	22	1.333333	0.7712124110814494
10	9.48999	-0.0379668	23	1.333333	0.9565714700816951
10	12.174	0.0724334	24	1.333333	0.6763989295468914
11	-9.70909	-6.36418	0	1.466667	0.7712121577640811
11	-6.2546	-6.2427	1	1.466667	1.925062834045457
11	6.82997	-0.348598	2	1.466667	1.5571849176757495
11	0.233872	0.627999	3	1.466667	1.7244831619799976
11	3.13254	-1.1207	4	1.466667	1.5124716586029177
11	-3.37027	0.196108	5	1.466667	0.9074833328474483
11	0.8065	-4.32009	6	1.466667	1.972022049435196
11	0.992306	-2.41301	7	1.466667	1.2099772589380993
11	-2.49746	-6.61302	8	1.466667	1.0906586929769793
11	-10.5995	-5.37411	9	1.466667	1.3527966902753925
11	-0.153567	-0.104925	10	1.466667	0.7712122820688789
11	-7.14808	-0.345959	11	1.466667	0.8819150729588171
11	-12.632	-1.90489	12	1.466667	1.2833745983601195
11	-9.56257	0.108074	13	1.466667	0.855583234505034
11	-12.1379	2.27735	14	1.466667	1.512471747838287
11	-3.82453	0.291972	15	1.466667	0.4277915973826076
11	-2.80124	6.43058	16	1.466667	0.771212153056354
11	1.59502	4.04892	17	1.466667	1.247216768492575
11	0.0347085	3.17139	18	1.466667	1.3010774554109983
11	3.88115	4.22538	19	1.466667	1.0906586863192467
11	3.8239	6.73703	20	1.466667	1.3010776093426595
11	7.69381	6.30711	21	1.466667	1.4972710117204895
11	8.96956	0.915197	22	1.466667	0.30249444428248623
11	9.57682	0.0171211	23	1.466667	0.771212214015425
11	12.2045	0.157324	24	1.466667	0.6763966494925495
12	-9.65336	-6.4225	0	1.600000	0.6049889970042904
12	-6.42697	-6.29585	1	1.600000	1.3527958062431522
12	6.94015	-0.522252	2	1.600000	1.5424245055161794
12	0.0640906	0.688896	3	1.600000	1.3527958410744916
12	3.16557	-0.921759	4	1.600000	1.512471752639244
12	-3.48045	0.369763	5	1.600000	1.5424244421868376
12	0.695679	-4.17495	6	1.600000	1.3696014763969588
12	1.10958	-2.27303	7	1.600000	1.3696017574377244
12	-2.29787	-6.61753	8	1.600000	1.4972710117204893
12	-10.6533	-5.23026	9	1.600000	1.1518642505847925
12	-0.0958973	-0.077704	10	1.600000	0.4782855734844979
12	-7.00616	-0.377699	11	1.600000	1.0906586929769757
12	-12.5788	-2.07726	12	1.600000	1.3527944802061809
12	-9.50232	0.249344	13	1.600000	1.1518640341662718
12	-12.0764	2.47565	14	1.600000	1.5571866026874535
12	-3.82647	0.206435	15	1.600000	0.6416874250774426
12	-2.71377	6.51418	16	1.600000	0.9074834955064264
12	1.79654	4.12994	17	1.600000	1.6289817520547343
12	-0.0799854	3.14546	18	1.600000	0.8819149495712091
12	4.08138	4.24938	19	1.600000	1.512471658602919
12	3.70986	6.73961	20	1.600000	0.855582894842056
12	7.95106	6.32981	21	1.600000	1.9369083608565032
12	9.0538	0.856237	22	1.600000	0.7712122820688773
12	9.60662	0.0734999	23	1.600000	0.4782854166676559
12	12.29	0.155388	24	1.600000	0.6416918574309071
13	-9.59698	-6.4523	0	1.733333	0.4782852906866807
13	-6.59868	-6.32049	1	1.733333	1.3010776093426561
13	7.07819	-0.725064	2	1.733333	1.8400012210967496
13	-0.105691	0.749793	3	1.733333	1.3527958581109436
13	3.19796	-0.751331	4	1.733333	1.301077374345518
13	-3.56276	0.51426	5	1.733333	1.2472160062619064
13	0.584858	-4.02981	6	1.733333	1.3696014763969528
13	1.22686	-2.13305	7	1.733333	1.3696015647754325
13	-2.09893	-6.65057	8	1.733333	1.5124717526392422
13	-10.7071	-5.08641	9	1.733333	1.1518642505847816
13	-0.0103609	-0.0796403	10	1.733333	0.641687412258248
13	-6.86425	-0.409438	11	1.733333	1.090658692976976
13	-12.5548	-2.27749	12	1.733333	1.512471747838287
13	-9.44078	0.447638	13	1.733333	1.5571849106810924
13	-12.0719	2.67523	14	1.733333	1.4972702279650671
13	-3.82841	0.120899	15	1.733333	0.6416874420513896
13	-2.59843	6.56863	16	1.733333	0.9565709166976633
13	1.9689	4.18309	17	1.733333	1.3527958062431542
13	-0.13701	3.14675	18	1.733333	0.4277916198768446
13	4.2531	4.27402	19	1.733333	1.3010777158673545
13	3.62367	6.71304	20	1.733333	0.676398040463696
13	8.15194	6.38232	21	1.733333	1.557185280486435
13	9.08167	0.827079	22	1.733333	0.30249439006283546
13	9.69345	0.128588	23	1.733333	0.7712122059795283
13	12.3191	0.183255	24	1.733333	0.30249114169883506
14	-9.59762	-6.48081	0	1.866667	0.21389552777188606
14	-6.82807	-6.37235	1	1.866667	1.7638292407588119
14	7.15985	-0.898074	2	1.866667	1.434856689742939
14	-0.30334	0.839848	3	1.866667	1.6289819147470614
14	3.17267	-0.608125	4	1.866667	1.0906587774871204
14	-3.67358	0.659402	5	1.866667	1.3696015078158021
14	0.444879	-3.91253	6	1.866667	1.3696013923060166
14	1.31562	-1.99242	7	1.866667	1.2472157339426317
14	-1.89999	-6.6836	8	1.866667	1.5124717526392457
14	-10.7894	-4.94191	9	1.866667	1.2472153743690417
14	0.0466634	-0.0809312	10	1.866667	0.42779161322746473
14	-6.7502	-0.41202	11	1.866667	0.8555836463473541
14	-12.6164	-2.47578	12	1.866667	1.5571843795960898
14	-9.43755	0.590199	13	1.866667	1.0694789644531646
14	-12.125	2.8476	14	1.866667	1.3527966902753965
14	-3.80183	0.034717	15	1.866667	0.6763979604574024
14	-2.51224	6.5952	16	1.866667	0.676398040463696
14	2.14127	4.23624	17	1.866667	1.352795585236039
14	-0.194679	3.11953	18	1.866667	0.4782857540680803
14	4.39695	4.32781	19	1.866667	1.1518642505847903
14	3.50898	6.68711	20	1.866667	0.8819151515361333
14	8.3243	6.43547	21	1.866667	1.3527958062431542
14	9.10889	0.769409	22	1.866667	0.47828550174958184
14	9.72325	0.184967	23	1.866667	0.4782857738046165
14	12.3191	0.183255	24	1.866667	0.0
15	-9.51273	-6.51126	0	2.000000	0.6763975555079437
15	-7.05746	-6.42421	1	2.000000	1.7638301376840586
15	7.29789	-1.10089	2	2.000000	1.8400010970948077
15	-0.472476	0.929257	3	2.000000	1.4348566905020381
15	3.1759	-0.465565	4	2.000000	1.0694790224600064
15	-3.78505	0.776033	5	2.000000	1.2099772047184199
15	0.304255	-3.82377	6	2.000000	1.2472158607870414
15	1.43225	-1.88096	7	2.000000	1.2099774758168282
15	-1.70041	-6.68811	8	2.000000	1.4972702449386424
15	-10.8432	-4.79806	9	2.000000	1.1518642505847816
15	0.189224	-0.0841585	10	2.000000	1.069479003161216
15	-6.60764	-0.415247	11	2.000000	1.0694784327979896
15	-12.6202	-2.64685	12	2.000000	1.2833747680908505
15	-9.43497	0.704247	13	2.000000	0.8555832697460055
15	-12.1782	3.01996	14	2.000000	1.3527944802061809
15	-3.71694	0.00426849	15	2.000000	0.6763975390490874
15	-2.34117	6.59133	16	2.000000	1.2833747171670342
15	2.37001	4.25959	17	2.000000	1.7244828859941796
15	-0.252995	3.06379	18	2.000000	0.6049883703732534
15	4.56932	4.38097	19	2.000000	1.3527955852360405
15	3.39299	6.60415	20	2.000000	1.0694790326443107
15	8.52518	6.48797	21	2.000000	1.557185280486435
15	9.13676	0.740252	22	2.000000	0.30249444428248623
15	9.78221	0.269212	23	2.000000	0.7712121530563539
15	12.3762	0.181964	24	2.000000	0.4277970726776622
16	-9.42784	-6.54171	0	2.133333	0.6763982614705019
16	-7.25769	-6.4482	1	2.133333	1.5124716586029232
16	7.40807	-1.27454	2	2.133333	1.5424243155281565
16	-0.642258	0.990154	3	2.133333	1.3527958622533693
16	3.12146	-0.350225	4	2.133333	0.956570867851222
16	-3.89587	0.921175	5	2.133333	1.3696015078158021
16	0.164276	-3.70649	6	2.133333	1.3696013923060164
16	1.54888	-1.76949	7	2.133333	1.2099769336200703
16	-1.47231	-6.69328	8	2.133333	1.7111665564661223
16	-10.897	-4.65421	9	2.133333	1.1518642505847925
16	0.360297	-0.0880312	10	2.133333	1.28337486984445
16	-6.46508	-0.418474	11	2.133333	1.069479182605896
16	-12.5963	-2.84709	12	2.133333	1.512471747838287
16	-9.37407	0.874029	13	2.133333	1.3527958875746777
16	-12.2022	3.22019	14	2.133333	1.512471747838287
16	-3.63205	-0.02618	15	2.133333	0.6763982450116587
16	-2.14159	6.58681	16	2.133333	1.4972702449386437
16	2.57089	4.3121	17	2.133333	1.5571852804864401
16	-0.340467	2.98019	18	2.133333	0.9074832786277948
16	4.77019	4.43347	19	2.133333	1.5571852804864368
16	3.33468	6.54842	20	2.133333	0.604988478812665
16	8.69754	6.54112	21	2.133333	1.3527955852360425
16	9.16463	0.711094	22	2.133333	0.3024944442824764
16	9.87097	0.409836	23	2.133333	1.247216261115055
16	12.4047	0.181318	24	2.133333	0.21389478645063575
17	-9.37211	-6.60002	0	2.266667	0.604988478812665
17	-7.42812	-6.41582	1	2.266667	1.3010775953901594
17	7.5176	-1.47671	2	2.266667	1.7244834587449653
17	-0.81204	1.05105	3	2.266667	1.3527958422997333
17	3.15255	-0.236822	4	2.266667	0.8819149014673375
17	-4.0352	1.06696	5	2.266667	1.5124714321222137
17	0.0521637	-3.61837	6	2.266667	1.0694794160575163
17	1.66551	-1.65802	7	2.266667	1.209977994008568
17	-1.24421	-6.69844	8	2.266667	1.711166539492011
17	-10.9217	-4.48249	9	2.266667	1.3010771832480947
17	0.532015	-0.0633918	10	2.266667	1.3010773347542255
17	-6.32252	-0.421702	11	2.266667	1.0694791843032918
17	-12.6008	-3.04667	12	2.266667	1.4972702279650671
17	-9.34169	1.04446	13	2.266667	1.3010771459485309
17	-12.2832	3.42171	14	2.266667	1.6289846860288442
17	-3.51864	-0.057274	15	2.266667	0.8819150650259204
17	-1.96987	6.61145	16	2.266667	1.3010776093426586
17	2.74325	4.36525	17	2.266667	1.3527955852360405
17	-0.401364	2.81041	18	2.266667	1.3527957916571143
17	4.91404	4.48727	19	2.266667	1.1518642505847816
17	3.27572	6.46418	20	2.266667	0.7712121530563486
17	8.86862	6.53725	21	2.266667	1.2833747171670409
17	9.22036	0.652779	22	2.266667	0.6049888343453189
17	9.93187	0.579618	23	2.266667	1.352795887574678
17	12.4047	0.181318	24	2.266667	0.0
18	-9.28722	-6.63047	0	2.400000	0.6763982614704915
18	-7.6277	-6.4113	1	2.400000	1.4972710117204895
18	7.59926	-1.64972	2	2.400000	1.4348568932148114
18	-1.01098	1.08408	3	2.400000	1.51247182662639
18	3.15449	-0.151286	4	2.400000	0.6416874420513897
18	-4.17454	1.21275	5	2.400000	1.5124724925107123
18	-0.0878152	-3.5011	6	2.400000	1.369601380808056
18	1.78214	-1.54656	7	2.400000	1.2099774758168271
18	-1.01547	-6.67509	8	2.400000	1.7244828098347695
18	-10.9748	-4.31013	9	2.400000	1.3527966902753965
18	0.760758	-0.0400433	10	2.400000	1.7244831197079238
18	-6.15144	-0.425574	11	2.400000	1.2833747188644313
18	-12.6338	-3.24561	12	2.400000	1.5124713841141124
18	-9.30866	1.2434	13	2.400000	1.512471752639242
18	-12.3363	3.59408	14	2.400000	1.3527944802061809
18	-3.37608	-0.0605012	15	2.400000	1.069479183115113
18	-1.79815	6.63609	16	2.400000	1.3010776093426604
18	2.91626	4.44691	17	2.400000	1.4348568932148096
18	-0.491419	2.61276	18	2.400000	1.6289819829966419
18	5.11363	4.48275	19	2.400000	1.4972702449386472
18	3.2174	6.40844	20	2.400000	0.6049889970042859
18	8.98202	6.50616	21	2.400000	0.8819149737977107
18	9.24629	0.538085	22	2.400000	0.8819149861480755
18	10.0206	0.720243	23	2.400000	1.247215860787041
18	12.3768	0.210476	24	2.400000	0.302495998862715
19	-9.1453	-6.66221	0	2.533333	1.090658692976989
19	-7.82793	-6.43529	1	2.533333	1.5124717478382905
19	7.70879	-1.85188	2	2.533333	1.7244827993079754
19	-1.21056	1.0886	3	2.533333	1.4972702449386437
19	3.09875	-0.0929704	4	2.533333	0.6049888777210339
19	-4.31451	1.33003	5	2.533333	1.3696009898774326
19	-0.200573	-3.44149	6	2.533333	0.9565708134435835
19	1.89877	-1.43509	7	2.533333	1.209976933620069
19	-0.787373	-6.68026	8	2.533333	1.711166614472801
19	-11.028	-4.13776	9	2.533333	1.3527944802061809
19	0.960988	-0.0160493	10	2.533333	1.5124717192829287
19	-5.98037	-0.429447	11	2.533333	1.2833747205618329
19	-12.6383	-3.44519	12	2.533333	1.4972711475255598
19	-9.27627	1.41382	13	2.533333	1.301077595390164
19	-12.3603	3.79431	14	2.533333	1.512471747838287
19	-3.31841	-0.03328	15	2.533333	0.4782853975217633
19	-1.62579	6.68924	16	2.533333	1.3527955852360425
19	3.11843	4.55644	17	2.533333	1.7244834587449684
19	-0.523804	2.44234	18	2.533333	1.3010769285800146
19	5.28535	4.50739	19	2.533333	1.301077609342662
19	3.13058	6.35335	20	2.533333	0.7712121577640783
19	9.12393	6.47442	21	2.533333	1.090658692976976
19	9.30138	0.451258	22	2.533333	0.7712122210934184
19	10.11	0.889379	23	2.533333	1.434856269894707
19	12.3781	0.2675	24	2.533333	0.42779161435721336
20	-9.00339	-6.69395	0	2.666667	1.0906594248952306
20	-7.99901	-6.43142	1	2.666667	1.2833747171670342
20	7.81897	-2.02554	2	2.666667	1.542424948821598
20	-1.41015	1.09312	3	2.666667	1.4972710117204893
20	3.0994	-0.0644583	4	2.666667	0.21389579770273742
20	-4.45385	1.47581	5	2.666667	1.512471432122212
20	-0.342488	-3.40975	6	2.666667	1.090658912552453
20	1.98754	-1.29446	7	2.666667	1.2472167684925766
20	-0.530764	-6.68607	8	2.666667	1.92506223419914
20	-11.0811	-3.9654	9	2.666667	1.3527966902753996
20	1.15993	-0.0490796	10	2.666667	1.512472053501519
20	-5.8093	-0.43332	11	2.666667	1.2833747188644313
20	-12.5852	-3.61756	12	2.666667	1.3527966902753894
20	-9.24324	1.61276	13	2.666667	1.512471752639244
20	-12.3558	3.99389	14	2.666667	1.497270227965067
