frame	y	x	id
38	3.62045	-7.20092	5
38	-5.83932	-2.6511	6
38	-0.372928	2.8642	7
38	-6.56716	3.03777	8
38	-1.37607	-12.0495	9
38	-0.768759	3.96778	10
38	-0.234156	-3.26591	11
38	-6.44155	-12.592	12
38	4.99075	-9.76583	13
38	6.05322	-12.5945	14
38	1.60516	-0.0863277	15
38	6.4051	2.10479	16
38	5.72836	6.79638	17
38	-1.5838	-1.61338	18
38	5.08959	8.55058	19
38	4.34824	0.974206	20
38	4.50655	10.3631	21
38	-1.59957	10.4245	22
38	4.50214	11.8179	23
38	2.69297	12.3474	24
39	-6.73708	-5.83789	0
39	-6.55667	-10.0272	1
39	-5.54145	9.39393	2
39	0.616466	-5.55732	3
39	-2.97657	3.20463	4
39	3.73773	-7.3409	5
39	-5.9793	-2.76838	6
39	-0.287392	2.86614	7
39	-6.54059	3.12395	8
39	-1.23222	-12.1033	9
39	-0.972216	4.13434	10
39	-0.264604	-3.18102	11
39	-6.47006	-12.5927	12
39	5.16247	-9.79047	13
39	6.02342	-12.5381	14
39	1.68488	0.172218	15
39	6.37207	2.30372	16
39	5.7232	7.02448	17
39	-1.78209	-1.67493	18
39	5.14274	8.72294	19
39	4.1804	0.827773	20
39	4.33354	10.4448	21
39	-1.80044	10.4771	22
39	4.67192	11.8788	23
39	2.83553	12.3507	24
40	-6.7118	-5.69469	0
40	-6.52751	-10.0551	1
40	-5.65679	9.44837	2
40	0.621629	-5.78542	3
40	-3.11913	3.20141	4
40	3.88352	-7.48023	5
40	-6.03374	-2.88372	6
40	-0.174634	2.92574	7
40	-6.51336	3.18162	8
40	-1.08837	-12.1571	9
40	-1.14716	4.30154	10
40	-0.266541	-3.09548	11
40	-6.44155	-12.592	12
40	5.3627	-9.81447	13
40	6.02148	-12.4525	14
40	1.82228	0.403542	15
40	6.39736	2.44693	16
40	5.80421	7.226	17
40	-1.95187	-1.73582	18
40	5.22505	8.86744	19
40	4.06893	0.711142	20
40	4.18969	10.4985	21
40	-1.94559	10.5879	22
40	4.86957	11.9688	23
40	2.97809	12.3539	24
41	-6.71503	-5.55213	0
41	-6.55473	-10.1128	1
41	-5.80065	9.50217	2
41	0.597635	-5.98565	3
41	-3.28956	3.16902	4
41	4.02866	-7.59105	5
41	-6.11734	-2.97119	6
41	-0.11761	2.92703	7
41	-6.48614	3.23929	8
41	-0.945163	-12.1823	9
41	-1.35062	4.46809	10
41	-0.325501	-3.01124	11
41	-6.41368	-12.5629	12
41	5.53313	-9.78208	13
41	5.99039	-12.3391	14
41	1.95968	0.634867	15
41	6.39348	2.618	16
41	5.85737	7.39836	17
41	-2.17868	-1.79801	18
41	5.2782	9.0398	19
41	3.95746	0.594512	20
41	3.98881	10.5511	21
41	-2.11795	10.641	22
41	5.06787	12.0303	23
41	3.09214	12.3565	24
42	-6.6891	-5.43743	0
42	-6.58131	-10.199	1
42	-5.91599	9.55661	2
42	0.545129	-6.18652	3
42	-3.46063	3.16515	4
42	4.17509	-7.7589	5
42	-6.20029	-3.08717	6
42	-0.0327189	2.95748	7
42	-6.45957	3.32547	8
42	-0.830469	-12.2083	9
42	-1.55472	4.66316	10
42	-0.412974	-2.92764	11
42	-6.35795	-12.5046	12
42	5.76122	-9.77692	13
42	5.95929	-12.2257	14
42	2.09708	0.866191	15
42	6.41877	2.76121	16
42	5.93903	7.57137	17
42	-2.34911	-1.83039	18
42	5.30284	9.21152	19
42	3.846	0.477881	20
42	3.78729	10.6321	21
42	-2.29031	10.6942	22
42	5.20785	12.1476	23
42	3.20683	12.3305	24
43	-6.63465	-5.32209	0
43	-6.60788	-10.2851	1
43	-6.00346	9.64021	2
43	0.521135	-6.38675	3
43	-3.60319	3.16192	4
43	4.32024	-7.86972	5
43	-6.19836	-3.17271	6
43	0.0806842	2.98858	7
43	-6.40383	3.38379	8
43	-0.685972	-12.2906	9
43	-1.73031	4.85887	10
43	-0.501092	-2.81552	11
43	-6.21862	-12.3588	12
43	5.98996	-9.80027	13
43	5.92884	-12.1408	14
43	2.26299	1.09816	15
43	6.47257	2.90506	16
43	6.04856	7.77354	17
43	-2.48973	-1.91916	18
43	5.3845	9.38453	19
43	3.79091	0.391054	20
43	3.64279	10.7144	21
43	-2.46268	10.7473	22
43	5.43401	12.2383	23
43	3.37855	12.3059	24
44	-6.60872	-5.2074	0
44	-6.63317	-10.4283	1
44	-6.1188	9.69465	2
44	0.467984	-6.55912	3
44	-3.77426	3.15805	4
44	4.46538	-7.98054	5
44	-6.16791	-3.2576	6
44	0.194087	3.01967	7
44	-6.3779	3.49848	8
44	-0.54212	-12.3444	9
44	-1.9059	5.05458	10
44	-0.617723	-2.70406	11
44	-6.13631	-12.2143	12
44	6.1053	-9.85471	13
44	5.84137	-12.0572	14
44	2.37122	1.35735	15
44	6.4985	3.01976	16
44	6.13022	7.94655	17
44	-2.68802	-1.9807	18
44	5.4383	9.52838	19
44	3.70796	0.275069	20
44	3.44127	10.7954	21
44	-2.63504	10.8005	22
44	5.60379	12.2992	23
44	3.4926	12.3085	24
45	-6.58215	-5.12122	0
45	-6.628	-10.6564	1
45	-6.20433	9.69272	2
45	0.416768	-6.81702	3
45	-3.94469	3.12567	4
45	4.61117	-8.11987	5
45	-6.07914	-3.39823	6
45	0.280915	2.96458	7
45	-6.35133	3.58467	8
45	-0.454648	-12.428	9
45	-2.0802	5.19327	10
45	-0.705195	-2.62046	11
45	-6.05271	-12.1268	12
45	6.22	-9.88064	13
45	5.72668	-12.0313	14
45	2.50927	1.56016	15
45	6.52636	3.04891	16
45	6.18402	8.0904	17
45	-2.85651	-2.09862	18
45	5.49274	9.64372	19
45	3.65351	0.15973	20
45	3.24104	10.8194	21
45	-2.80676	10.8251	22
45	5.77551	12.2746	23
45	3.60729	12.2826	24
46	-6.55622	-5.00652	0
46	-6.62348	-10.856	1
46	-6.23285	9.69207	2
46	0.421932	-7.04511	3
46	-4.11576	3.12179	4
46	4.81333	-8.2294	5
46	-5.96251	-3.50969	6
46	0.395609	2.93865	7
46	-6.35456	3.72723	8
46	-0.338663	-12.5109	9
46	-2.25515	5.36047	10
46	-0.792668	-2.53686	11
46	-5.96975	-12.0108	12
46	6.27702	-9.87935	13
46	5.61134	-11.9769	14
46	2.64602	1.82	15
46	6.52507	3.10594	16
46	6.20801	8.29063	17
46	-2.99714	-2.18739	18
46	5.57505	9.78822	19
46	3.59907	0.0443903	20
46	3.06803	10.9011	21
46	-2.97977	10.9068	22
46	5.94658	12.2785	23
46	3.72134	12.2851	24
47	-6.61776	-4.80823	0
47	-6.64812	-11.0277	1
47	-6.29052	9.71929	2
47	0.340268	-7.21812	3
47	-4.34515	3.17365	4
47	4.92932	-8.31236	5
47	-5.90291	-3.62245	6
47	0.482436	2.88356	7
47	-6.4161	3.92552	8
47	-0.309505	-12.5388	9
47	-2.48712	5.52638	10
47	-0.938456	-2.39752	11
47	-5.88744	-11.8663	12
47	6.30618	-9.90721	13
47	5.43833	-11.8952	14
47	2.7251	2.10706	15
47	6.4674	3.13316	16
47	6.20285	8.51872	17
47	-3.19608	-2.22042	18
47	5.59969	9.95993	19
47	3.48567	0.0132964	20
47	2.83864	10.9529	21
47	-3.21045	11.0157	22
47	6.03147	12.3089	23
47	3.80623	12.3156	24
48	-6.65014	-4.6378	0
48	-6.67212	-11.228	1
48	-6.31838	9.69014	2
48	0.288408	-7.44751	3
48	-4.57325	3.16849	4
48	5.04595	-8.42383	5
48	-5.78499	-3.79094	6
48	0.598421	2.80061	7
48	-6.44784	4.06744	8
48	-0.279702	-12.5952	9
48	-2.69058	5.69294	10
48	-1.08424	-2.25819	11
48	-5.80514	-11.7218	12
48	6.33663	-9.99211	13
48	5.26532	-11.8135	14
48	2.80547	2.33709	15
48	6.38187	3.13122	16
48	6.19898	8.6898	17
48	-3.39502	-2.25345	18
48	5.62433	10.1317	19
48	3.37291	-0.0463097	20
48	2.6099	10.9763	21
48	-3.41197	11.0967	22
48	6.14487	12.34	23
48	3.89112	12.346	24
49	-6.6255	-4.46608	0
49	-6.63909	-11.4269	1
49	-6.28922	9.66227	2
49	0.292926	-7.6471	3
49	-4.74497	3.19313	4
49	5.19109	-8.53465	5
49	-5.63855	-3.95879	6
49	0.77143	2.71895	7
49	-6.42255	4.21064	8
49	-0.19352	-12.6218	9
49	-2.86617	5.88865	10
49	-1.20152	-2.11821	11
49	-5.63729	-11.5754	12
49	6.39623	-10.1049	13
49	5.14869	-11.7021	14
49	2.94287	2.56842	15
49	6.38122	3.15973	16
49	6.25278	8.83365	17
49	-3.5648	-2.31434	18
49	5.64961	10.2749	19
49	3.31782	-0.133137	20
49	2.38116	10.9996	21
49	-3.55647	11.179	22
49	6.25828	12.3711	23
49	4.00453	12.3771	24
50	-6.60022	-4.32288	0
50	-6.60606	-11.6259	1
50	-6.25878	9.57738	2
50	0.297444	-7.84668	3
50	-4.88688	3.16139	4
50	5.33753	-8.70249	5
50	-5.46361	-4.12599	6
50	0.944439	2.63728	7
50	-6.39727	4.35385	8
50	-0.107338	-12.6483	9
50	-3.04111	6.05585	10
50	-1.28899	-2.03461	11
50	-5.49731	-11.4581	12
50	6.45713	-10.2746	13
50	5.0327	-11.6191	14
50	3.08091	2.77123	15
50	6.41038	3.13187	16
50	6.33573	8.94963	17
50	-3.73458	-2.37524	18
50	5.70341	10.4187	19
50	3.29189	-0.247831	20
50	2.21009	10.9957	21
50	-3.72818	11.2036	22
50	6.37297	12.3452	23
50	4.11922	12.3512	24
51	-6.63196	-4.18096	0
51	-6.6307	-11.7976	1
51	-6.25684	9.49184	2
51	0.244292	-8.01904	3
51	-5.11498	3.15623	4
51	5.42629	-8.84312	5
51	-5.34633	-4.26597	6
51	1.03191	2.55368	7
51	-6.40179	4.55343	8
51	-0.107338	-12.6483	9
51	-3.27373	6.25027	10
51	-1.43414	-1.92379	11
51	-5.44351	-11.3143	12
51	6.46036	-10.4172	13
51	4.83118	-11.5381	14
51	3.16129	3.00126	15
51	6.38122	3.15973	16
51	6.36102	9.09284	17
51	-3.96139	-2.43743	18
51	5.67167	10.5606	19
51	3.17978	-0.335949	20
51	1.9807	11.0476	21
51	-3.95757	11.2555	22
51	6.37232	12.3737	23
51	4.20476	12.3531	24
52	-6.60797	-3.98073	0
52	-6.59896	-11.9395	1
52	-6.19659	9.35057	2
52	0.220299	-8.21927	3
52	-5.25819	3.18151	4
52	5.57079	-8.92543	5
52	-5.17203	-4.40465	6
52	1.23279	2.50118	7
52	-6.40566	4.72451	8
52	-0.0224474	-12.6179	9
52	-3.44932	6.44598	10
52	-1.55141	-1.78381	11
52	-5.30612	-11.0829	12
52	6.49274	-10.5876	13
52	4.68669	-11.4558	14
52	3.29739	3.28961	15
52	6.40909	3.18889	16
52	6.41481	9.23669	17
52	-4.13117	-2.49833	18
52	5.72547	10.7045	19
52	3.09553	-0.39491	20
52	1.77982	11.1001	21
52	-4.10142	11.3093	22
52	6.42935	12.375	23
52	4.31816	12.3842	24
53	-6.58203	-3.86604	0
53	-6.56657	-12.1099	1
53	-6.13634	9.2093	2
53	0.168438	-8.44866	3
53	-5.40139	3.2068	4
53	5.71593	-9.03625	5
53	-4.99709	-4.57185	6
53	1.40644	2.391	7
53	-6.40953	4.89558	8
53	0.063089	-12.616	9
53	-3.62427	6.61318	10
53	-1.66804	-1.67234	11
53	-5.1953	-10.9378	12
53	6.52513	-10.7581	13
53	4.54283	-11.402	14
53	3.40628	3.52029	15
53	6.40909	3.18889	16
53	6.41223	9.35074	17
53	-4.27179	-2.58709	18
53	5.77991	10.8198	19
53	2.98342	-0.483028	20
53	1.60681	11.1818	21
53	-4.24592	11.3916	22
53	6.48766	12.3192	23
53	4.4037	12.3862	24
54	-6.58462	-3.75199	0
54	-6.53483	-12.2518	1
54	-6.07609	9.06803	2
54	0.144444	-8.64889	3
54	-5.57376	3.25995	4
54	5.86043	-9.11856	5
54	-4.85065	-4.7397	6
54	1.55158	2.28018	7
54	-6.41469	5.12368	8
54	0.176492	-12.5849	9
54	-3.79986	6.80889	10
54	-1.78467	-1.56088	11
54	-5.08447	-10.7927	12
54	6.52836	-10.9006	13
54	4.37047	-11.3488	14
54	3.54303	3.78013	15
54	6.37993	3.21676	16
54	6.38178	9.43563	17
54	-4.46944	-2.67714	18
54	5.86351	10.9073	19
54	2.87195	-0.599658	20
54	1.43445	11.2349	21
54	-4.41893	11.4733	22
54	6.48831	12.2907	23
54	4.48859	12.4166	24
55	-6.55933	-3.60878	0
55	-6.44607	-12.3925	1
55	-6.04435	8.92612	2
55	0.0919378	-8.84977	3
55	-5.74483	3.25607	4
55	5.97641	-9.20151	5
55	-4.70422	-4.90754	6
55	1.69737	2.14085	7
55	-6.44773	5.32261	8
55	0.318407	-12.5531	9
55	-3.97545	7.00461	10
55	-1.92981	-1.45006	11
55	-5.00216	-10.6482	12
55	6.56139	-11.0996	13
55	4.19875	-11.3242	14
55	3.65256	3.98229	15
55	6.29439	3.21482	16
55	6.35198	9.49201	17
55	-4.61007	-2.76591	18
55	5.89009	10.9935	19
55	2.76049	-0.716289	20
55	1.20635	11.2298	21
55	-4.6211	11.5828	22
55	6.49089	12.1767	23
55	4.5171	12.4173	24
56	-6.58978	-3.52389	0
56	-6.44284	-12.535	1
56	-6.01132	8.72718	2
56	0.0679438	-9.05	3
56	-5.91526	3.22369	4
56	6.06453	-9.31362	5
56	-4.55714	-5.1039	6
56	1.84381	1.973	7
56	-6.48011	5.49304	8
56	0.432456	-12.5505	9
56	-4.14975	7.14329	10
56	-2.04644	-1.33859	11
56	-4.89199	-10.4745	12
56	6.5659	-11.2991	13
56	4.02703	-11.2996	14
56	3.76144	4.21297	15
56	6.15183	3.21159	16
56	6.32218	9.54839	17
56	-4.80836	-2.82745	18
56	5.91666	11.0797	19
56	2.62115	-0.862077	20
56	0.9789	11.1961	21
56	-4.79411	11.6645	22
56	6.46561	12.0335	23
56	4.57412	12.4185	24
57	-6.59301	-3.38133	0
57	-6.46877	-12.6497	1
57	-5.97893	8.55675	2
57	0.0433044	-9.22172	3
57	-6.02866	3.1926	4
57	6.12284	-9.36936	5
57	-4.43922	-5.27239	6
57	2.01746	1.86282	7
57	-6.48527	5.72114	8
57	0.602883	-12.5182	9
57	-4.32534	7.33901	10
57	-2.16437	-1.1701	11
57	-4.78181	-10.3009	12
57	6.56978	-11.4702	13
57	3.85402	-11.2179	14
57	3.87033	4.44365	15
57	5.98141	3.17921	16
57	6.29173	9.63328	17
57	-4.95028	-2.85919	18
57	5.94259	11.1943	19
57	2.56671	-0.977416	20
57	0.750158	11.2194	21
57	-4.96711	11.7461	22
57	6.46819	11.9194	23
57	4.60199	12.4477	24
58	-6.56643	-3.29515	0
58	-6.49664	-12.6789	1
58	-5.94655	8.38632	2
58	0.0180196	-9.36492	3
58	-6.14206	3.1615	4
58	6.21032	-9.45296	5
58	-4.32194	-5.41237	6
58	2.1626	1.752	7
58	-6.49044	5.94924	8
58	0.714995	-12.43	9
58	-4.50158	7.56323	10
58	-2.28164	-1.03012	11
58	-4.70015	-10.1278	12
58	6.57365	-11.6413	13
58	3.68037	-11.1077	14
58	4.00708	4.70349	15
58	5.81033	3.17534	16
58	6.23277	9.71753	17
58	-5.1207	-2.89157	18
58	5.94001	11.3084	19
58	2.45525	-1.09405	20
58	0.549282	11.2719	21
58	-5.11161	11.8284	22
58	6.4429	11.7762	23
58	4.62986	12.4769	24
59	-6.5405	-3.18046	0
59	-6.43832	-12.7346	1
59	-5.85714	8.21719	2
59	0.0212468	-9.50748	3
59	-6.22695	3.13105	4
59	6.29779	-9.53656	5
59	-4.11913	-5.55041	6
59	2.36542	1.61396	7
59	-6.49496	6.14882	8
59	0.884132	-12.3406	9
59	-4.64865	7.75959	10
59	-2.37041	-0.889494	11
59	-4.61849	-9.95484	12
59	6.57752	-11.8124	13
59	3.53587	-11.0254	14
59	4.14383	4.96332	15
59	5.66777	3.17211	16
59	6.17381	9.80177	17
59	-5.23346	-2.95118	18
59	5.96465	11.4801	19
59	2.37294	-1.23854	20
59	0.376918	11.3251	21
59	-5.28398	11.8816	22
59	6.47464	11.6343	23
59	4.7141	12.5358	24
60	-6.45819	-3.03596	0
60	-6.35214	-12.7612	1
60	-5.76708	8.01954	2
60	-0.00468351	-9.62218	3
60	-6.25482	3.1019	4
60	6.41313	-9.591	5
60	-3.94483	-5.6891	6
60	2.53907	1.50379	7
60	-6.47161	6.37756	8
60	1.05327	-12.2512	9
60	-4.79573	7.95595	10
60	-2.48768	-0.749516	11
60	-4.53747	-9.75332	12
60	6.5814	-11.9834	13
60	3.39202	-10.9716	14
60	4.28058	5.22316	15
60	5.52457	3.19739	16
60	6.08698	9.85686	17
60	-5.34622	-3.01079	18
60	6.01845	11.624	19
60	2.31849	-1.35388	20
60	0.175397	11.4061	21
60	-5.42912	11.9924	22
60	6.47787	11.4917	23
60	4.77113	12.5371	24
61	-6.37395	-2.977	0
61	-6.20894	-12.7865	1
61	-5.70554	7.82124	2
61	-0.0306138	-9.73687	3
61	-6.31055	3.04358	4
61	6.4708	-9.61822	5
61	-3.79775	-5.88546	6
61	2.65699	1.33529	7
61	-6.50399	6.54799	8
61	1.22305	-12.1903	9
61	-4.97068	8.12315	10
61	-2.63218	-0.667206	11
61	-4.48432	-9.58095	12
61	6.58591	-12.183	13
61	3.21966	-10.9185	14
61	4.39011	5.42533	15
61	5.32498	3.19288	16
61	5.94377	9.88214	17
61	-5.51471	-3.12871	18
61	6.07289	11.7393	19
61	2.17852	-1.47116	20
61	-0.0261242	11.4871	21
61	-5.57297	12.0462	22
61	6.48239	11.2921	23
61	4.80028	12.5092	24
62	-6.29164	-2.8325	0
62	-6.06573	-12.8117	1
62	-5.644	7.62295	2
62	-0.028032	-9.85092	3
62	-6.36629	2.98527	4
62	6.49867	-9.58906	5
62	-3.67983	-6.05395	6
62	2.80342	1.16745	7
62	-6.53638	6.71842	8
62	1.36432	-12.1301	9
62	-5.14562	8.29035	10
62	-2.74881	-0.55574	11
62	-4.43052	-9.4371	12
62	6.56127	-12.3547	13
62	3.01878	-10.866	14
62	4.49964	5.62749	15
62	5.15391	3.189	16
62	5.79992	9.93594	17
62	-5.6832	-3.24663	18
62	6.12798	11.8261	19
62	2.03854	-1.58843	20
62	-0.225709	11.4826	21
62	-5.71682	12.1	22
62	6.48626	11.1211	23
62	4.85795	12.482	24
63	-6.1523	-2.68671	0
63	-5.89401	-12.8364	1
63	-5.55394	7.4253	2
63	0.00177102	-9.9073	3
63	-6.36629	2.98527	4
63	6.5246	-9.47437	5
63	-3.53404	-6.19329	6
63	2.94921	1.02812	7
63	-6.54089	6.918	8
63	1.56197	-12.04	9
63	-5.2927	8.4867	10
63	-2.86673	-0.387249	11
63	-4.32034	-9.26345	12
63	6.5645	-12.4973	13
63	2.87493	-10.8122	14
63	4.6662	5.83095	15
63	4.98219	3.21364	16
63	5.68394	10.0189	17
63	-5.79596	-3.30623	18
63	6.23945	11.9428	19
63	1.92707	-1.70507	20
63	-0.398073	11.5358	21
63	-5.83216	12.1544	22
63	6.46162	10.9494	23
63	4.94285	12.5125	24
64	-6.09851	-2.54286	0
64	-5.7508	-12.8617	1
64	-5.4924	7.22701	2
64	0.0309286	-9.93517	3
64	-6.39415	2.95611	4
64	6.52137	-9.33181	5
64	-3.41612	-6.36178	6
64	3.095	0.888782	7
64	-6.54541	7.11759	8
64	1.73111	-11.9506	9
64	-5.46829	8.68242	10
64	-2.98401	-0.24727	11
64	-4.23933	-9.06193	12
64	6.53922	-12.6405	13
64	2.73043	-10.7299	14
64	4.77444	6.09014	15
64	4.75474	3.17997	16
64	5.51028	10.1291	17
64	-5.96703	-3.31011	18
64	6.32175	12.0873	19
64	1.8156	-1.8217	20
64	-0.626815	11.5591	21
64	-6.00517	12.2361	22
64	6.37996	10.7763	23
64	4.99987	12.5138	24
65	-5.98704	-2.42623	0
65	-5.6076	-12.887	1
65	-5.45872	6.99956	2
65	0.0607316	-9.99154	3
65	-6.39286	2.89908	4
65	6.51879	-9.21776	5
65	-3.2982	-6.53027	6
65	3.21292	0.720291	7
65	-6.54929	7.28866	8
65	1.87237	-11.8904	9
65	-5.61537	8.87877	10
65	-3.10128	-0.107291	11
65	-4.15766	-8.88892	12
65	6.51458	-12.8122	13
65	2.58594	-10.6475	14
65	4.88397	6.29231	15
65	4.52729	3.14629	16
65	5.36578	10.2114	17
65	-6.10895	-3.34185	18
65	6.40535	12.1747	19
65	1.70478	-1.96684	20
65	-0.827046	11.5831	21
65	-6.14902	12.2899	22
65	6.29829	10.6033	23
65	5.05689	12.5151	24
66	-5.87622	-2.28109	0
66	-5.46504	-12.8837	1
66	-5.39783	6.82977	2
66	0.148204	-10.0751	3
66	-6.3637	2.87122	4
66	6.48705	-9.07584	5
66	-3.15241	-6.6696	6
66	3.35871	0.580957	7
66	-6.52529	7.48889	8
66	2.06938	-11.7718	9
66	-5.78967	9.01746	10
66	-3.21856	0.0326879	11
66	-4.076	-8.71591	12
66	6.488	-12.8984	13
66	2.44015	-10.5082	14
66	4.99285	6.52299	15
66	4.32706	3.17029	16
66	5.22064	10.3222	17
66	-6.28066	-3.31721	18
66	6.4598	12.2901	19
66	1.59331	-2.08347	20
66	-1.05708	11.6635	21
66	-6.23649	12.3735	22
66	6.24514	10.431	23
66	5.08476	12.5442	24
67	-5.73753	-2.10679	0
67	-5.26481	-12.9077	1
67	-5.27862	6.60426	2
67	0.292701	-10.1575	3
67	-6.33326	2.78633	4
67	6.54214	-8.98902	5
67	-2.97811	-6.80829	6
67	3.53366	0.413757	7
67	-6.50065	7.66061	8
67	2.26767	-11.7102	9
67	-5.90695	9.15744	10
67	-3.33583	0.172667	11
67	-3.96518	-8.57076	12
67	6.51845	-12.9833	13
67	2.32352	-10.3967	14
67	5.10174	6.75367	15
67	4.15663	3.1379	16
67	5.07614	10.4045	17
67	-6.42193	-3.37746	18
67	6.54404	12.349	19
67	1.51165	-2.25648	20
67	-1.22944	11.7166	21
67	-6.26565	12.4014	22
67	6.19328	10.2016	23
67	5.16965	12.5747	24
68	-5.59691	-2.01803	0
68	-5.09373	-12.9039	1
68	-5.18921	6.43512	2
68	0.408041	-10.2119	3
68	-6.33003	2.64377	4
68	6.56742	-8.84581	5
68	-2.80381	-6.94698	6
68	3.67944	0.274424	7
68	-6.50388	7.80317	8
68	2.43745	-11.6493	9
68	-6.05274	9.29677	10
68	-3.45246	0.284133	11
68	-3.91202	-8.3984	12
68	6.46336	-13.0701	13
68	2.17902	-10.3144	14
68	5.21127	6.95583	15
68	3.95704	3.13338	16
68	4.87527	10.457	17
68	-6.53469	-3.43707	18
68	6.59978	12.4073	19
68	1.40083	-2.40162	20
68	-1.45883	11.7685	21
68	-6.32268	12.4001	22
68	6.11226	10.0001	23
68	5.22603	12.6045	24
69	-5.48609	-1.87288	0
69	-4.8948	-12.8708	1
69	-5.12766	6.23683	2
69	0.581696	-10.3221	3
69	-6.35467	2.47205	4
69	6.62057	-8.67345	5
69	-2.65738	-7.11482	6
69	3.76885	0.105287	7
69	-6.53626	7.9736	8
69	2.60724	-11.5884	9
69	-6.16937	9.40824	10
69	-3.59825	0.423467	11
69	-3.85887	-8.22604	12
69	6.46401	-13.0986	13
69	2.03452	-10.2321	14
69	5.32015	7.18651	15
69	3.75681	3.15738	16
69	4.67375	10.538	17
69	-6.56191	-3.49473	18
69	6.62764	12.4365	19
69	1.2615	-2.54741	20
69	-1.68822	11.8204	21
69	-6.32332	12.4286	22
69	6.0306	9.82706	23
69	5.2539	12.6336	24
70	-5.34611	-1.75561	0
70	-4.69586	-12.8378	1
70	-5.06548	6.01002	2
70	0.726193	-10.4044	3
70	-6.37866	2.27182	4
70	6.67437	-8.5296	5
70	-2.53946	-7.28331	6
70	3.88677	-0.0632037	7
70	-6.53949	8.11616	8
70	2.80553	-11.5269	9
70	-6.25684	9.49184	10
70	-3.77191	0.533643	11
70	-3.80508	-8.08219	12
70	6.4355	-13.0993	13
70	1.86151	-10.1505	14
70	5.45755	7.41784	15
70	3.55787	3.12435	16
70	4.50074	10.6197	17
70	-6.56062	-3.55176	18
70	6.627	12.465	19
70	1.12216	-2.6932	20
70	-1.85994	11.845	21
70	-6.32332	12.4286	22
70	5.92042	9.6534	23
70	5.28241	12.6343	24
71	-5.17762	-1.63769	0
71	-4.52478	-12.8339	1
71	-5.00329	5.78322	2
71	0.871335	-10.5152	3
71	-6.40266	2.07159	4
71	6.69965	-8.38639	5
71	-2.42154	-7.4518	6
71	4.00469	-0.231695	7
71	-6.57059	8.22956	8
71	2.97531	-11.466	9
71	-6.34431	9.57544	10
71	-3.91705	0.644464	11
71	-3.72341	-7.90918	12
71	6.40569	-13.0429	13
71	1.68915	-10.0973	14
71	5.59495	7.64916	15
71	3.35829	3.11983	16
71	4.32708	10.7299	17
71	-6.55933	-3.60878	18
71	6.627	12.465	19
71	0.98283	-2.83898	20
71	-2.05952	11.8405	21
71	-6.26694	12.4584	22
71	5.78238	9.45059	23
71	5.33879	12.6641	24
72	-5.03764	-1.52041	0
72	-4.35371	-12.83	1
72	-4.9709	5.61279	2
72	1.04434	-10.5969	3
72	-6.37027	1.90116	4
72	6.69578	-8.21532	5
72	-2.30361	-7.62029	6
72	4.15048	-0.371028	7
72	-6.60232	8.37148	8
72	3.14445	-11.3766	9
72	-6.40327	9.65969	10
72	-4.03561	0.841467	11
72	-3.64239	-7.70766	12
72	6.37524	-12.958	13
72	1.5453	-10.0435	14
72	5.70319	7.90835	15
72	3.10168	3.11402	16
72	4.15278	10.8686	17
72	-6.52888	-3.69367	18
72	6.59849	12.4644	19
72	0.871363	-2.95561	20
72	-2.31678	11.8632	21
72	-6.26565	12.4014	22
72	5.67156	9.30545	23
72	5.36665	12.6932	24
73	-4.86979	-1.37398	0
73	-4.15413	-12.8255	1
73	-4.8802	5.38663	2
73	1.218	-10.707	3
73	-6.33724	1.70222	4
73	6.66404	-8.0734	5
73	-2.18569	-7.78879	6
73	4.29627	-0.510362	7
73	-6.60426	8.45701	8
73	3.31423	-11.3157	9
73	-6.4603	9.6584	10
73	-4.18076	0.952288	11
73	-3.56073	-7.53465	12
73	6.34544	-12.9016	13
73	1.40145	-9.98972	14
73	5.78356	8.13839	15
73	2.90209	3.1095	16
73	3.97913	10.9787	17
73	-6.52566	-3.83624	18
73	6.57062	12.4352	19
73	0.760542	-3.10076	20
73	-2.51765	11.9157	21
73	-6.17947	12.3748	22
73	5.56203	9.10328	23
73	5.39581	12.6654	24
74	-4.70195	-1.22754	0
74	-3.92603	-12.8204	1
74	-4.79015	5.18898	2
74	1.39165	-10.8172	3
74	-6.30486	1.53179	4
74	6.66017	-7.90233	5
74	-2.04055	-7.89961	6
74	4.44206	-0.649695	7
74	-6.57833	8.57171	8
74	3.51188	-11.2256	9
74	-6.46094	9.68691	10
74	-4.29803	1.09227	11
74	-3.45055	-7.36099	12
74	6.3137	-12.7597	13
74	1.28482	-9.87825	14
74	5.92031	8.39822	15
74	2.70251	3.10498	16
74	3.83334	11.1181	17
74	-6.52243	-3.9788	18
74	6.51424	12.4054	19
74	0.64972	-3.2459	20
74	-2.71917	11.9967	21
74	-6.1218	12.3476	22
74	5.48037	8.93027	23
74	5.45219	12.6952	24
75	-4.56197	-1.11027	0
75	-3.7258	-12.8444	1
75	-4.72861	4.99068	2
75	1.56531	-10.9274	3
75	-6.27183	1.33285	4
75	6.62907	-7.78893	5
75	-1.89476	-8.03894	6
75	4.55998	-0.818186	7
75	-6.57962	8.62873	8
75	3.68166	-11.1648	9
75	-6.48881	9.65775	10
75	-4.47233	1.23096	11
75	-3.39676	-7.21714	12
75	6.28325	-12.6748	13
75	1.14032	-9.79594	14
75	6.02984	8.60039	15
75	2.50228	3.12898	16
75	3.63247	11.1706	17
