L = 40.0
0,0395
0,527
0,7513
0,8006
0,7994
0,8051
0,8001
0,8035
0,8156
0,8239
0,826
0,8246
0,8152
0,8173
0,8228
0,8241
0,8223
0,8405
0,8456
0,8525
0,8464
0,8481
0,8386
0,8281
0,8365
0,8303
0,8377
0,8323
0,823
0,8316
0,8485
0,8439
0,8333
0,8232
0,8128
0,799
0,8012
0,8053
0,8088
0,8057
0,8134
0,8166
0,8157
0,8157
0,8139
0,8094
0,8054
0,8069
0,8047
0,8066
0,807
0,8048
0,815
0,8108
0,8183
0,8253
0,8225
0,8363
0,8413
0,8293
0,8261
0,8255
0,8206
0,8203
0,818
0,8137
0,8357
0,8296
0,8224
0,8282
0,8304
0,8341
0,8191
0,8446
0,8499
0,842
0,8396
0,8322
0,8276
0,8396
0,8489
0,8469
0,8456
0,8549
0,8531
0,8548
0,8561
0,8663
0,8612
0,8568
0,8547
0,8604
0,8588
0,8648
0,8583
0,8568
0,8634
0,8611
0,8641
0,8635
0,8654
0,8572
0,8492
0,8454
0,8343
0,8277
0,8253
0,8298
0,8301
0,816
0,8129
0,8015
0,7921
0,7913
0,803
0,8195
0,8061
0,8081
0,8007
0,7838
0,7868
0,7899
0,7921
0,7884
0,7761
0,7848
0,7866
0,7876
0,7757
0,7758
0,7967
0,8035
0,7918
0,8042
0,7991
0,807
0,8178
0,8264
0,8266
0,8154
0,8209
0,8035
0,8024
0,8021
0,7902
0,7979
0,8008
0,8013
0,7884
0,7847
0,7837
0,7963
0,8042
0,8062
0,811
0,8213
0,8243
0,8297
0,8225
0,8145
0,8119
0,8161
0,8298
0,8323
0,8401
0,8446
0,8409
0,8305
0,8305
0,8295
0,8303
0,8351
0,8347
0,8377
0,8421
0,828
0,8548
0,86
0,8563
0,8597
0,8524
0,845
0,8361
0,8276
0,8125
0,8162
0,8087
0,812
0,8166
0,8048
0,7891
0,8008
0,7934
0,8199
0,8283
0,8289
0,833
0,834
0,8302
0,8355
0,8348
0,8304
0,8337
0,8384
0,8405
0,8224
0,8339
0,8165
0,8043
0,7954
0,7905
0,7863
0,778
0,7808
0,7744
0,7775
0,791
0,797
0,7944
0,8006
0,7871
0,7931
0,8061
0,8058
0,8101
0,8047
0,822
0,8226
0,8303
0,8171
0,8144
0,8086
0,827
0,8136
0,8052
0,7862
