L = 20.0
0,0431
0,544
0,7516
0,7956
0,7953
0,7971
0,8266
0,8378
0,8555
0,8605
0,858
0,8481
0,8319
0,8426
0,8611
0,8656
0,8573
0,8716
0,8822
0,8703
0,8479
0,8293
0,8312
0,8407
0,8256
0,8569
0,8592
0,8594
0,854
0,8286
0,8081
0,7975
0,7677
0,8096
0,8051
0,8118
0,7956
0,7582
0,7586
0,7673
0,7914
0,79
0,779
0,7819
0,7796
0,79
0,788
0,7591
0,7156
0,8323
0,8203
0,8401
0,8766
0,8496
0,854
0,8773
0,8744
0,8833
0,8885
0,8847
0,8968
0,8917
0,8996
0,8841
0,8958
0,8995
0,9061
0,886
0,8866
0,8788
0,8748
0,8707
0,8754
0,8626
0,8646
0,8556
0,8676
0,8851
0,893
0,8893
0,8795
0,8889
0,8768
0,8636
0,8656
0,8529
0,848
0,8401
0,8175
0,8414
0,8339
0,8548
0,8526
0,8469
0,8592
0,8509
0,8323
0,8115
0,8395
0,843
0,8467
0,8727
0,9019
0,9055
0,8799
0,8738
0,8728
0,8701
0,877
0,8713
0,8849
0,8724
0,8505
0,867
0,8752
0,8868
0,8849
0,8858
0,8745
0,8712
0,8631
0,8476
0,847
0,8503
0,8384
0,8488
0,835
0,8391
0,8708
0,8688
0,856
0,8656
0,8666
0,8484
0,8576
0,8731
0,8545
0,8477
0,8552
0,8598
0,8407
0,8464
0,854
0,8416
0,851
0,8528
0,828
0,8527
0,8565
0,8465
0,8433
0,8356
0,8221
0,8292
0,8039
0,8636
0,8588
0,8746
0,88
0,8636
0,8442
0,8549
0,8451
0,8371
0,8261
0,8235
0,8301
0,8463
0,8502
0,8498
0,8694
0,8461
0,8314
0,8246
0,8326
0,8321
0,804
0,8204
0,8136
0,8546
0,8502
0,8201
0,8748
0,8916
0,9082
0,8926
0,888
0,8707
0,8611
0,8591
0,8656
0,8679
0,8542
0,8137
0,8163
0,8337
0,8218
0,8272
0,8236
0,799
0,7855
0,7521
0,7791
0,7877
0,8009
0,7955
0,7987
0,8149
0,8252
0,8149
0,8086
0,8228
0,8554
0,8564
0,847
0,8576
0,8577
0,8457
0,845
0,8485
0,8558
0,8559
0,8529
0,8461
0,8714
0,8611
0,8507
0,8539
0,8507
0,8553
0,8408
0,8325
0,8339
0,8327
0,843
0,8645
0,8601
0,859
0,8738
0,8761
0,88
0,8752
0,8516
0,8609
0,8674
0,8766
0,8822
0,8826
0,8512
0,8578
0,8657
0,8799
0,8846
0,887
0,8851
0,8896
0,8655
0,8482
0,8439
0,8257
0,828
0,8319
0,8096
0,855
0,8793
0,8789
0,8484
0,8378
0,8469
0,8407
0,8449
0,8482
0,8734
0,8782
0,8935
0,9205
0,9102
0,915
0,9146
0,9093
0,9061
0,9025
0,8972
0,8837
0,8797
0,8785
0,879
0,8785
0,8825
0,8679
0,8822
0,8668
0,8629
0,8788
0,8786
0,868
0,8574
0,8451
0,86
0,8762
0,869
0,8645
0,8684
0,8513
0,8509
0,8462
0,8439
0,8854
0,8907
0,8765
0,8503
0,8507
0,855
0,8678
0,8476
0,8534
0,855
0,8396
0,8321
0,8515
0,8745
0,8756
0,894
0,881
0,8742
0,8729
0,8506
0,8626
0,8616
0,8693
0,8637
0,867
0,8593
0,8437
0,8471
0,8491
0,8356
0,8226
0,8421
0,8338
0,8143
0,811
0,7764
0,7709
0,8031
0,8492
0,8375
0,7887
0,7615
0,7608
0,7509
0,7341
0,7101
0,7021
0,703
0,7819
0,7888
0,7376
0,7516
0,7538
0,7581
0,7931
0,7817
0,8039
0,825
0,8267
0,7987
0,8096
0,812
0,8168
0,8062
0,8174
0,8235
0,8128
0,8402
0,7994
0,8194
0,814
0,7938
0,8206
0,8372
0,8343
0,8521
0,8605
0,8513
0,835
0,8199
0,8139
0,7812
0,825
0,8119
0,8215
0,8097
0,8267
0,823
0,8241
0,8338
0,8306
0,8076
0,7998
0,796
0,8048
0,8049
0,7944
0,8015
0,7775
0,7745
0,7738
0,7608
0,6963
0,8235
0,8146
0,8119
0,8391
0,8447
0,8485
0,8564
0,8605
0,8676
0,8409
0,8435
0,809
0,7935
0,7928
0,7862
0,7675
0,8435
0,8754
0,8782
0,8586
0,8641
0,8664
0,8672
0,8745
0,8724
0,8689
0,8935
0,9053
0,9016
0,9029
0,8794
0,8652
0,8551
0,8561
0,8514
0,851
0,8525
0,8747
0,8749
0,8723
0,8649
0,8737
0,8531
0,844
0,8685
0,8483
0,8689
0,8638
0,8506
0,8343
0,7919
0,8019
0,7894
0,7848
0,7781
0,7954
0,8441
0,8352
0,8465
0,8289
0,8287
0,8267
0,849
0,8527
0,8466
0,8459
0,8398
0,8548
0,8612
0,8721
0,8475
0,849
0,8449
0,841
0,8194
0,8165
0,8281
0,8486
0,8436
0,8707
0,8792
0,8871
0,8738
0,8629
0,851
0,8824
0,8844
0,8911
0,8571
0,861
0,8614
0,8568
0,8521
0,8475
0,8506
0,8766
0,8744
0,8612
0,8493
0,8289
0,8409
0,8459
0,8304
0,8323
0,8417
0,8067
0,8188
0,8265
0,8148
0,7859
0,8218
0,8307
0,8666
0,8704
0,8804
0,8912
0,8845
0,8771
0,8971
0,8812
0,8835
0,8929
0,8935
0,906
0,9073
0,9086
0,9022
0,9051
0,9032
0,9021
0,8853
0,8934
0,8864
0,8866
0,8791
0,8856
0,8811
0,9001
0,8882
0,885
0,8971
0,8933
0,8607
0,8564
0,8646
0,8853
0,88
0,8665
0,8704
0,8824
0,8824
0,8885
0,8789
0,8761
0,868
0,8811
0,8632
0,877
0,8701
0,8548
0,8625
0,8646
0,8755
0,8935
0,8982
0,8923
0,9013
0,8899
0,9125
0,9054
0,9212
0,9051
0,884
0,891
0,8771
0,8809
0,8697
0,8559
0,8662
0,8582
0,8495
0,8398
0,82
0,8415
0,8462
0,838
0,8444
0,8451
0,8571
0,8583
0,8482
0,8617
0,8385
0,8277
0,819
0,7947
0,7906
0,7991
0,8106
0,8093
0,8153
0,7983
0,8113
0,8091
0,8132
0,7874
0,7597
0,7683
0,7834
0,7564
0,7571
0,7586
0,7624
0,7898
0,7862
0,7844
0,797
0,7717
0,7734
0,7659
0,7447
0,728
0,7225
0,7241
0,7328
0,7509
0,731
0,7347
0,7456
0,732
0,7323
0,6938
0,6548
0,6638
0,646
0,647
0,6317
0,6189
0,6007
0,5984
0,5839
0,5922
0,6034
0,5877
0,6258
0,6295
0,6719
0,6828
0,6841
0,6861
0,7007
0,6696
0,6745
0,709
0,6975
0,7092
0,7474
0,7464
0,739
0,7422
